date,spy_close,vix_close,log_return,realized_vol_20d,drawdown_60d,return_zscore_20d,vix_rv_spread,regime
2006-04-25,90.1085433959961,11.75,-0.0041334498830048255,0.08863320509655792,-0.005947210792561934,-0.7643882620690094,2.886679490344207,calm
2006-04-26,90.1292495727539,11.760000228881836,0.0002297650954091101,0.08544757214101757,-0.005718785917581208,-0.041751869394258755,3.2152430147800786,calm
2006-04-27,90.56470489501953,11.84000015258789,0.004819819971741312,0.0843051049497674,-0.0009149619808089439,0.8354373741708381,3.40948965761115,calm
2006-04-28,90.86883544921875,11.59000015258789,0.003352531604438723,0.08453032393730066,0.0,0.5095535994636883,3.136967758857825,calm
2006-05-01,90.1292495727539,12.539999961853027,-0.008172351576180077,0.0901450723842834,-0.008139048693742254,-1.477718113479861,3.525492723424687,calm
2006-05-02,90.80663299560547,11.989999771118164,0.007487587071909587,0.09364100578580054,-0.0006845301065626899,1.1622054753313447,2.6258991925381103,calm
2006-05-03,90.46795654296875,11.989999771118164,-0.0037366168921677792,0.09228265213234302,-0.0044116214791156605,-0.6644892239567658,2.7617345578838624,calm
2006-05-04,90.79280853271484,11.859999656677246,0.0035843646297049826,0.09235236788139131,-0.0008366665659140446,0.5931877580009787,2.624762868538115,calm
2006-05-05,91.59456634521484,11.619999885559082,0.008791869256123302,0.09715769992168807,0.0,1.3341392477579013,1.9042298933902746,calm
2006-05-08,91.48394775390625,12.0,-0.0012084280377111366,0.08872178132596896,-0.0012076981825720797,-0.40888120467377764,3.127821867403105,calm
2006-05-09,91.66365051269531,11.989999771118164,0.001962382451734429,0.08876348867712232,0.0,0.1546302624382208,3.113650903405933,calm
2006-05-10,91.61530303955078,11.779999732971191,-0.0005275834822156118,0.08152381265144842,-0.0005274443345220599,-0.39425523800955464,3.6276184678263483,calm
2006-05-11,90.5093994140625,12.489999771118164,-0.012144615235469648,0.09477570758798307,-0.012592244495793346,-2.167608959022601,3.012429012319858,calm
2006-05-12,89.32752227783203,14.1899995803833,-0.013144065643360299,0.10680784341825415,-0.025485873863813988,-1.9840996960954151,3.5092152385578856,calm
2006-05-15,89.5072250366211,13.569999694824219,0.0020097080905304363,0.10697004559346292,-0.023525415625636207,0.2499532462567356,2.872995135477927,calm
2006-05-16,89.37586212158203,13.350000381469727,-0.001468701605493772,0.09022786244242795,-0.024958512761789092,-0.16434192933670527,4.327214137226932,calm
2006-05-17,87.67559814453125,16.260000228881836,-0.01920702878736716,0.11131185093407527,-0.043507457382048316,-2.512343947765275,5.128815135474309,calm
2006-05-18,87.2332534790039,16.989999771118164,-0.00505801283904362,0.11138138555660614,-0.04833319433506307,-0.44836778720730125,5.85186121545755,calm
2006-05-19,87.8484115600586,17.18000030517578,0.0070271277385639324,0.11566243817723872,-0.041622158088808744,1.1797187664323103,5.61375648745191,calm
2006-05-22,87.1779556274414,17.719999313354492,-0.0076612366779919006,0.11767205832520183,-0.04893646347450064,-0.782634480582681,5.952793480834309,calm
2006-05-23,86.51443481445312,18.260000228881836,-0.0076402200342417315,0.11921893904856418,-0.05617511052027136,-0.7463341777944015,6.338106324025418,elevated_risk
2006-05-24,87.2055892944336,17.360000610351562,0.007957149790840837,0.12421674591090233,-0.04863499536977618,1.227612094938984,4.93832601926133,calm
2006-05-25,88.2838363647461,15.5,0.01228861095265784,0.13196297477521388,-0.03687191301072085,1.6316821083204114,2.3037025224786127,calm
2006-05-26,88.73312377929688,14.260000228881836,0.005076218447705574,0.13290321535069924,-0.03197043448528774,0.7483664640169311,0.9696786938119129,calm
2006-05-30,87.1572265625,18.65999984741211,-0.01791956617650623,0.14375645193030873,-0.04916260616929257,-1.793657532427905,4.284354654381236,calm
2006-05-31,88.13175964355469,16.440000534057617,0.011119273867960858,0.14735986783972296,-0.03853098637667133,1.3588834788040351,1.7040137500853216,calm
2006-06-01,88.9749755859375,14.520000457763672,0.009522193638003357,0.1521234914480212,-0.029331964325219995,1.0804917176489381,-0.6923486870384483,calm
2006-06-02,89.16162872314453,14.319999694824219,0.0020956187667334073,0.15164127186017407,-0.027295681282126703,0.314272006335572,-0.8441274911931878,calm
2006-06-05,87.86219787597656,16.649999618530273,-0.014681121874806904,0.15459221428456563,-0.041471756966435167,-1.2939512273865654,1.1907781900737113,calm
2006-06-06,87.64793395996094,17.34000015258789,-0.0024416142842406587,0.15456196047407797,-0.04380925841676143,-0.03079551163562204,1.8838041051800936,calm
2006-06-07,86.99134826660156,17.799999237060547,-0.00751937111341446,0.15488681227718,-0.050972247122610954,-0.5025656843099735,2.3113180093425463,elevated_risk
2006-06-08,86.91529083251953,18.350000381469727,-0.0008746927584276709,0.15482963166153754,-0.05180199188682911,0.18029954060080883,2.867037215315973,elevated_risk
2006-06-09,86.63880157470703,18.1200008392334,-0.0031862053828315387,0.1507420849372572,-0.05481833758401696,-0.10540474658951692,3.04579234550768,elevated_risk
2006-06-12,85.69883728027344,20.959999084472656,-0.01090851216984547,0.1487826645136038,-0.06507283093199255,-0.9426579845095187,6.081732633112276,elevated_risk
2006-06-13,84.7035140991211,23.809999465942383,-0.011682168616059847,0.15170815308881774,-0.07593125927938303,-0.9337994622774458,8.639184157060608,elevated_risk
2006-06-14,85.36018371582031,21.459999084472656,0.0077226696674339325,0.1561864389021861,-0.06876735501606471,1.0185381172608459,5.841355194254048,elevated_risk
2006-06-15,87.17103576660156,15.899999618530273,0.020992357859769956,0.16347925137101993,-0.049011955349427504,2.066466136858311,-0.4479255185717186,calm
2006-06-16,86.53581237792969,17.25,-0.00731377291143437,0.16454473255188942,-0.055941893063220574,-0.6668770419133349,0.7955267448110561,elevated_risk
2006-06-19,85.85548400878906,17.829999923706055,-0.007892879922547936,0.16413353608573636,-0.06336390130024143,-0.652406308391164,1.416646315132418,elevated_risk
2006-06-20,86.14706420898438,16.690000534057617,0.0033904204620786517,0.1630005068071827,-0.060182921723665114,0.3881160045605703,0.3899498533393455,elevated_risk
2006-06-21,86.78572845458984,15.520000457763672,0.007386304695900176,0.16311315079895686,-0.053215446153651515,0.7036150447251631,-0.7913146221320133,elevated_risk
2006-06-22,86.40389251708984,15.880000114440918,-0.004409462345821623,0.16116433118901338,-0.057381066171666356,-0.38884184394076887,-0.23643300446041948,elevated_risk
2006-06-23,86.39002990722656,15.890000343322754,-0.00016045251706225955,0.15400046844762222,-0.057532299619011566,0.0952246586050543,0.4899534985605314,elevated_risk
2006-06-26,86.77181243896484,15.619999885559082,0.0044095528805330525,0.15366457507236533,-0.05336726222847687,0.570986370897134,0.2535423783225479,elevated_risk
2006-06-27,86.0220947265625,16.399999618530273,-0.008677648758252825,0.14342220659980548,-0.061546270027195385,-0.8879242264139549,2.0577789585497257,elevated_risk
2006-06-28,86.60521697998047,15.789999961853027,0.0067558773354144674,0.13945234747203575,-0.05518472703652858,0.868503975435731,1.8447652146494526,elevated_risk
2006-06-29,88.35472106933594,13.029999732971191,0.01999957730679549,0.154011062467977,-0.036098599879579224,2.097485511034444,-2.3711065138265077,calm
2006-06-30,88.36161804199219,13.079999923706055,7.805698889463263e-05,0.1537524716527637,-0.036023357702143856,0.05458794251647633,-2.2952472415703156,calm
2006-07-03,88.72265625,13.050000190734863,0.004077591979212639,0.14488807324315536,-0.032084629471395405,0.3933685633492113,-1.4388071335806725,calm
2006-07-05,88.21587371826172,14.149999618530273,-0.005728361342557546,0.14623277501651205,-0.03761334809544903,-0.6569081063620913,-0.47327788312093233,calm
2006-07-06,88.47274017333984,13.649999618530273,0.002907562976258951,0.14347409904516947,-0.034811076380964465,0.2282881095957007,-0.697410285986674,calm
2006-07-07,87.8965072631836,13.970000267028809,-0.006534415368790058,0.14576179136648185,-0.04109746042669306,-0.7727749642399553,-0.6061788696193755,calm
2006-07-10,88.06312561035156,14.020000457763672,0.0018938252398696437,0.1451436204458724,-0.03927974592114986,0.11795874578929501,-0.4943615868235671,calm
2006-07-11,88.45188903808594,13.140000343322754,0.0044048837103918955,0.13877702700994718,-0.035038550795711,0.3230228134161373,-0.7377023576719637,calm
2006-07-12,87.50773620605469,14.489999771118164,-0.010731574268244011,0.13760817058059152,-0.04533873878462909,-1.4258614557085094,0.7291827130590125,calm
2006-07-13,86.08456420898438,17.790000915527344,-0.01639708535708214,0.14955641352105328,-0.06086476234042457,-1.7852990616621491,2.834359563422016,elevated_risk
2006-07-14,85.75131225585938,18.049999237060547,-0.00387872867741719,0.12880374065329028,-0.0645003578165053,-0.3768474420766554,5.169625171731518,elevated_risk
2006-07-17,85.62638092041016,18.639999389648438,-0.0014579652143044436,0.1265461474463321,-0.06586328995754977,-0.11662808487407152,5.985384645015227,elevated_risk
2006-07-18,86.06372833251953,17.739999771118164,0.005094624960813428,0.12490813080469114,-0.061092070290176784,0.6320789249254886,5.249186690649051,elevated_risk
2006-07-19,87.2578353881836,15.550000190734863,0.01377931197564727,0.1336521434419221,-0.048065019229203816,1.560551121691879,2.1847858465426526,calm
2006-07-20,86.6607894897461,16.209999084472656,-0.006865834458319055,0.13368613286629583,-0.05457846152719314,-0.8067272950137871,2.841385797843074,elevated_risk
2006-07-21,86.04985046386719,17.399999618530273,-0.007074741593985707,0.13515970303296604,-0.06124347020251632,-0.8068162925040814,3.8840293152336702,elevated_risk
2006-07-24,87.61884307861328,14.979999542236328,0.018069293573878577,0.14992367601618725,-0.04412662392844403,1.8384736054102095,-0.012368059382396268,calm
2006-07-25,87.93119049072266,14.850000381469727,0.0035585039246290575,0.1496750830432299,-0.04071908549458997,0.30702889873334216,-0.11750792285326384,calm
2006-07-26,88.04920959472656,14.619999885559082,0.0013412757516159367,0.14555004470359517,-0.03943156199597521,0.019271000905501854,0.06499541519956509,calm
2006-07-27,87.9659194946289,14.9399995803833,-0.000946397127852132,0.14418716028703535,-0.0403402111675039,-0.19001203155127153,0.5212835516797654,calm
2006-07-28,88.84764099121094,14.329999923706055,0.00997354278707904,0.13017237315866914,-0.030721114702870804,1.182349920249967,1.3127626078391401,calm
2006-07-31,88.75737762451172,14.949999809265137,-0.001016450719402101,0.13025264203514264,-0.031705838376806496,-0.1511117508135621,1.9247356057508718,calm
2006-08-01,88.31999969482422,15.050000190734863,-0.004939973990639781,0.13064614576235184,-0.03647739097416813,-0.5726095805314824,1.9853856144996787,calm
2006-08-02,88.91703796386719,14.34000015258789,0.0067371982201628496,0.1311768494134526,-0.029964031908675973,0.7674059613244779,1.2223152112426323,calm
2006-08-03,89.15304565429688,14.460000038146973,0.002650729688266714,0.13111477800103583,-0.026876049126759286,0.27456153321299315,1.3485222380433903,calm
2006-08-04,89.00035858154297,14.34000015258789,-0.0017141082517490055,0.1288384848138571,-0.016672752689651266,-0.2880861254729867,1.4561516712021803,calm
2006-08-07,88.79206085205078,15.229999542236328,-0.0023431575480968646,0.12916204898346018,-0.007990016272738982,-0.33863992882916294,2.3137946438903114,calm
2006-08-08,88.45188903808594,15.229999542236328,-0.0038384636750006195,0.1290967467403491,-0.011790511862068954,-0.47200044418001774,2.3203248682014177,calm
2006-08-09,88.15336608886719,15.199999809265137,-0.003380683471993558,0.12350808414650952,-0.013678145348145867,-0.48176016549529804,2.8491913946141842,calm
2006-08-10,88.42411804199219,14.460000038146973,0.0030666669269527034,0.10663955820924524,-0.008271615174756235,0.2569249684636058,3.7960442172224482,calm
2006-08-11,88.17420959472656,14.300000190734863,-0.0028302489319153514,0.1060220799766159,-0.011074485095870114,-0.6323633442422211,3.6977921930732727,calm
2006-08-14,88.24362182617188,14.260000228881836,0.0007869072470515599,0.10551966361593773,-0.01029598617834984,-0.10809089725135759,3.708033867288062,calm
2006-08-15,89.29888153076172,13.420000076293945,0.011887543675402037,0.11118703635602595,0.0,1.4337976650160642,2.3012964406913508,calm
2006-08-16,90.0416488647461,12.40999984741211,0.008283365498810364,0.1048965301479762,0.0,1.0159290342570504,1.9203468326144897,calm
2006-08-17,90.27079772949219,12.239999771118164,0.002541687969257047,0.10006598949124469,0.0,0.07948890589545947,2.233400821993694,calm
2006-08-18,90.72896575927734,11.640000343322754,0.005062647591791113,0.09452302005283504,0.0,0.4056088702412023,2.187698338039249,calm
2006-08-21,90.34019470214844,12.220000267028809,-0.004294178572966673,0.0780233736431662,-0.004284971771422988,-1.184839556906376,4.417662902712189,calm
2006-08-22,90.33323669433594,12.1899995803833,-7.702303279634466e-05,0.07783632243911304,-0.0043616618092104905,-0.29053660150735117,4.406367336471997,calm
2006-08-23,90.08332061767578,12.399999618530273,-0.0027704357098071583,0.07919718755248875,-0.007116196423032003,-0.7842113267700355,4.480280863281398,calm
2006-08-24,90.0069808959961,12.399999618530273,-0.0008477938635285233,0.07916346857757567,-0.007957600499897957,-0.39999008251798385,4.483652760772706,calm
2006-08-25,90.11807250976562,12.3100004196167,0.0012334944612601637,0.07199282142938625,-0.006733166683863062,0.1154562869649165,5.1107182766780745,calm
2006-08-28,90.54847717285156,12.180000305175781,0.0047646393655940995,0.0730707564212664,-0.001989316035020775,0.8180921662478142,4.872924663049141,calm
2006-08-29,90.65262603759766,12.279999732971191,0.0011495390962824195,0.06962215132527734,-0.000841404076865954,-0.035085463124460224,5.317784600443457,calm
2006-08-30,90.7081298828125,12.220000267028809,0.0006120822188461493,0.06661152642518293,-0.00022964966359393567,-0.09176983432842971,5.558847624510515,calm
2006-08-31,90.69425964355469,12.3100004196167,-0.00015292234375800836,0.06643162233084371,-0.0003825251994466545,-0.24132588241777803,5.6668381865323285,calm
2006-09-01,91.23577880859375,11.960000038146973,0.00595306601248036,0.06805105553949478,0.0,1.0993548713112742,5.154894484197494,calm
2006-09-05,91.4093017578125,12.630000114440918,0.0019001114170525118,0.06674175117016246,0.0,0.1064642348317683,5.955824997424672,calm
2006-09-06,90.60401916503906,13.739999771118164,-0.00884866935103411,0.07398601097488397,-0.008809635094982138,-2.1564788507214443,6.341398673629767,calm
2006-09-07,90.18743896484375,13.880000114440918,-0.004608413934636339,0.07511435787916575,-0.01336694154174874,-1.2149850133305222,6.368564326524344,calm
2006-09-08,90.4443588256836,13.15999984741211,0.0028446822457254685,0.07504296203042532,-0.010556288184822888,0.3628269590737036,5.655703644369577,calm
2006-09-11,90.53457641601562,12.989999771118164,0.000996995563981645,0.0735799132699568,-0.00956932527626615,-0.06987352886040564,5.632008444122484,calm
2006-09-12,91.4231948852539,11.920000076293945,0.009767382041653,0.0793913155534917,0.0,1.5991201199274618,3.9808685209447754,calm
2006-09-13,91.79114532470703,11.180000305175781,0.0040166171896434295,0.07050630006258868,0.0,0.5944581172408423,4.129370298916913,calm
2006-09-14,91.79806518554688,11.550000190734863,7.538417779438415e-05,0.06569751738048266,0.0,-0.21518634831790395,4.980248452686598,calm
2006-09-15,92.0135498046875,11.760000228881836,0.002344625695898731,0.06563852643464459,0.0,0.335813401045795,5.1961475854173775,calm
2006-09-18,92.1390609741211,11.779999732971191,0.001363121471231344,0.06385820165807737,0.0,0.14716681408808774,5.394179567163454,calm
2006-09-19,91.90894317626953,11.979999542236328,-0.002500629320347155,0.062268885766876926,-0.002497505351353594,-0.8569435468783962,5.753110965548635,calm
2006-09-20,92.39703369140625,11.390000343322754,0.005296536384518136,0.06409027984188978,0.0,1.0321396331758403,4.980972359133776,calm
2006-09-21,91.95079803466797,12.25,-0.004841245206081953,0.06614999238607917,-0.004829545266882146,-1.4079899065753338,5.6350007613920825,calm
2006-09-22,91.67190551757812,12.59000015258789,-0.0030376715531365162,0.0674172758522886,-0.007847959451273687,-0.9310598082510145,5.848272567359031,calm
2006-09-25,92.37610626220703,12.119999885559082,0.007652396505311849,0.07154176085921835,-0.00022649460013092593,1.4234372593794498,4.965823799637247,calm
2006-09-26,93.1431655883789,11.529999732971191,0.008269369425968143,0.07483923867698714,0.0,1.4544182726801826,4.046075865272478,calm
2006-09-27,93.25469970703125,11.579999923706055,0.001196731859421965,0.07483722584855473,0.0,-0.046294374172255424,4.096277338850581,calm
2006-09-28,93.21980285644531,11.720000267028809,-0.0003742801349631022,0.07505915300130778,-0.0003742101008911011,-0.36798555335133604,4.214084966898031,calm
2006-09-29,93.1431655883789,11.979999542236328,-0.0008224517244589274,0.07527612425230104,-0.001196016061418235,-0.45437733734186597,4.452387117006224,calm
2006-10-02,92.79451751708984,12.569999694824219,-0.0037501648302144786,0.07525586492214856,-0.0049346809478462055,-0.9697326446174902,5.044413202609363,calm
2006-10-03,92.98974609375,12.239999771118164,0.002101670450730703,0.07529666369770519,-0.002841182418833878,0.26238816957776506,4.710333401347645,calm
2006-10-04,94.07752227783203,11.859999656677246,0.011629917452893447,0.07537439509945938,0.0,2.053201371392591,4.322560146731308,calm
2006-10-05,94.25882720947266,11.979999542236328,0.0019253318665337904,0.07137552650144081,0.0,-0.06280456369582965,4.842446892092247,calm
2006-10-06,94.1402587890625,11.5600004196167,-0.0012586943873516626,0.07236911383751464,-0.001257902563827365,-0.7153687759502275,4.323089035865236,calm
2006-10-09,94.19602966308594,11.680000305175781,0.0005922477936882035,0.07245791089125599,-0.0006662245674578883,-0.3045430004095146,4.434209216050182,calm
2006-10-10,94.32154846191406,11.520000457763672,0.001331640461592311,0.0663681230347184,0.0,-0.05474604966243086,4.883188154291832,calm
2006-10-11,94.20999145507812,11.619999885559082,-0.00118343084562682,0.06638259560645751,-0.0011827308674961258,-0.5940036131206414,4.981740324913331,calm
2006-10-12,95.02580261230469,11.09000015258789,0.008622218807722725,0.07105843100588503,0.0,1.54020458502997,3.9841570519993876,calm
2006-10-13,95.26985931396484,10.75,0.0025650278414258076,0.07108810428527035,0.0,0.18448454843208434,3.6411895714729656,calm
2006-10-16,95.4162826538086,11.09000015258789,0.0015357525944095696,0.0710786420892635,0.0,-0.04729413498640553,3.9821359436615413,calm
2006-10-17,95.11646270751953,11.729999542236328,-0.003147177596060877,0.07162610162723228,-0.003142230423887668,-1.077646716796873,4.5673893795131,calm
2006-10-18,95.24195098876953,11.34000015258789,0.0013184423739539097,0.07036886619024828,-0.0018270641046830172,-0.04463052838682307,4.303113533563063,calm
2006-10-19,95.3953628540039,10.899999618530273,0.0016094634912561055,0.06624368001776162,-0.00021924769256196207,-0.054961831244293775,4.275631616754111,calm
2006-10-20,95.4162826538086,10.630000114440918,0.00021927173085094326,0.0640357643053789,0.0,-0.44185624852768807,4.226423683903028,calm
2006-10-23,95.85557556152344,11.079999923706055,0.004593395852485678,0.061318515128474284,0.0,0.7105597973941177,4.948148410858626,calm
2006-10-24,96.14146423339844,10.779999732971191,0.002978055114510242,0.056670432789715314,0.0,0.39046080783352777,5.11295645399966,calm
2006-10-25,96.46918487548828,10.65999984741211,0.0034029370635100193,0.05701047158914757,0.0,0.4757240724322588,4.9589526884973525,calm
2006-10-26,96.76905059814453,10.5600004196167,0.0031035882999030508,0.05667227245072493,0.0,0.3460028347843788,4.892773174544206,calm
2006-10-27,96.16239166259766,10.800000190734863,-0.006288875756915802,0.06307483332586443,-0.006269142166808726,-1.9842008526810824,4.49251685814842,calm
2006-10-30,96.09260559082031,11.199999809265137,-0.0007259741056337839,0.06053821751214641,-0.006990303233761281,-0.648271300838138,5.146178058050496,calm
2006-10-31,96.07867431640625,11.100000381469727,-0.00014498810066925792,0.06088753487893131,-0.007134267386844846,-0.46379102429975455,5.011246893576596,calm
2006-11-01,95.43025207519531,11.510000228881836,-0.006771744077857068,0.055628977723212986,-0.01383498664783727,-2.1361118051118635,5.947102456560537,calm
2006-11-02,95.37444305419922,11.420000076293945,-0.0005849858416720217,0.05561754101322525,-0.014411710514105768,-0.3348848309991179,5.858245974971421,calm
